Date,Year,Day,Month,GroundName,Cost,TotalCustomers
22,2021,Tuesday,April,Ground2,1260,21
23,2021,Saturday,April,Ground2,1915,29
24,2021,Monday,April,Ground2,2010,30
25,2021,Friday,April,Ground2,1825,26
26,2021,Sunday,April,Ground2,2065,29
27,2021,Monday,April,Ground2,1750,28
28,2021,Monday,April,Ground2,1730,28
29,2021,Sunday,April,Ground2,1950,29
30,2021,Monday,April,Ground2,1900,29
1,2021,Friday,May,Ground2,1375,22
2,2021,Monday,May,Ground2,1695,27
3,2021,Tuesday,May,Ground2,1610,24
4,2021,Tuesday,May,Ground2,1425,20
5,2021,Friday,May,Ground2,1340,21
6,2021,Tuesday,May,Ground2,2105,29
7,2021,Monday,May,Ground2,1380,21
8,2021,Sunday,May,Ground2,1695,26
9,2021,Tuesday,May,Ground2,1460,21
10,2021,Friday,May,Ground2,1180,20
11,2021,Sunday,May,Ground2,1925,29
12,2021,Monday,May,Ground2,1350,21
13,2021,Tuesday,May,Ground2,2010,32
14,2021,Monday,May,Ground2,1725,27
15,2021,Saturday,May,Ground2,1315,20
16,2021,Thursday,May,Ground2,1500,22
17,2021,Monday,May,Ground2,1605,26
18,2021,Wednesday,May,Ground2,1615,24
19,2021,Thursday,May,Ground2,1680,27
20,2021,Wednesday,May,Ground2,1515,26
21,2021,Monday,May,Ground2,1340,20
22,2021,Saturday,May,Ground2,2170,31
23,2021,Friday,May,Ground2,1985,30
24,2021,Thursday,May,Ground2,1480,24
25,2021,Tuesday,May,Ground2,1890,27
26,2021,Friday,May,Ground2,1430,22
27,2021,Monday,May,Ground2,1615,23
28,2021,Monday,May,Ground2,1625,26
29,2021,Friday,May,Ground2,1410,22
30,2021,Monday,May,Ground2,1200,19
1,2021,Saturday,June,Ground2,1780,23
2,2021,Wednesday,June,Ground2,1525,21
3,2021,Friday,June,Ground2,1820,28
4,2021,Thursday,June,Ground2,1595,23
5,2021,Saturday,June,Ground2,1830,24
6,2021,Saturday,June,Ground2,1395,24
7,2021,Monday,June,Ground2,1630,26
8,2021,Friday,June,Ground2,1200,21
9,2021,Saturday,June,Ground2,2280,32
10,2021,Wednesday,June,Ground2,1710,26
11,2021,Wednesday,June,Ground2,1970,29
12,2021,Monday,June,Ground2,1590,23
13,2021,Sunday,June,Ground2,2200,33
14,2021,Monday,June,Ground2,1640,26
15,2021,Friday,June,Ground2,1300,19
16,2021,Tuesday,June,Ground2,1760,26
17,2021,Saturday,June,Ground2,1390,23
18,2021,Friday,June,Ground2,1795,27
19,2021,Friday,June,Ground2,1600,25
20,2021,Friday,June,Ground2,2055,29
21,2021,Monday,June,Ground2,1255,21
22,2021,Sunday,June,Ground2,1570,23
23,2021,Wednesday,June,Ground2,1330,23
24,2021,Thursday,June,Ground2,1360,21
25,2021,Thursday,June,Ground2,1685,26
26,2021,Sunday,June,Ground2,2255,33
27,2021,Thursday,June,Ground2,1370,21
28,2021,Monday,June,Ground2,2015,30
29,2021,Tuesday,June,Ground2,1610,24
30,2021,Friday,June,Ground2,1885,30
1,2021,Sunday,July,Ground2,1730,24
2,2021,Friday,July,Ground2,1245,20
3,2021,Tuesday,July,Ground2,1710,27
4,2021,Sunday,July,Ground2,2150,30
5,2021,Saturday,July,Ground2,2125,30
6,2021,Sunday,July,Ground2,2005,31
7,2021,Monday,July,Ground2,1620,24
8,2021,Wednesday,July,Ground2,1980,28
9,2021,Saturday,July,Ground2,1890,27
10,2021,Tuesday,July,Ground2,1865,28
11,2021,Thursday,July,Ground2,1725,27
12,2021,Friday,July,Ground2,1775,28
13,2021,Tuesday,July,Ground2,1510,23
14,2021,Monday,July,Ground2,1985,29
15,2021,Monday,July,Ground2,1310,21
16,2021,Saturday,July,Ground2,1400,21
17,2021,Friday,July,Ground2,1425,24
18,2021,Tuesday,July,Ground2,1535,24
19,2021,Thursday,July,Ground2,1835,27
20,2021,Wednesday,July,Ground2,1570,24
21,2021,Monday,July,Ground2,1480,21
22,2021,Sunday,July,Ground2,1950,30
23,2021,Wednesday,July,Ground2,1420,21
24,2021,Friday,July,Ground2,1560,26
25,2021,Wednesday,July,Ground2,1890,29
26,2021,Monday,July,Ground2,1860,28
27,2021,Tuesday,July,Ground2,2035,30
28,2021,Monday,July,Ground2,1595,23
29,2021,Tuesday,July,Ground2,1895,30
30,2021,Wednesday,July,Ground2,1880,27
1,2021,Monday,August,Ground2,55,2
2,2021,Wednesday,August,Ground2,0,1
3,2021,Thursday,August,Ground2,0,0
4,2021,Friday,August,Ground2,295,5
5,2021,Sunday,August,Ground2,470,8
6,2021,Monday,August,Ground2,365,6
7,2021,Monday,August,Ground2,0,0
8,2021,Saturday,August,Ground2,610,10
9,2021,Friday,August,Ground2,0,1
10,2021,Sunday,August,Ground2,225,5
11,2021,Wednesday,August,Ground2,0,0
12,2021,Sunday,August,Ground2,555,8
13,2021,Monday,August,Ground2,290,5
14,2021,Monday,August,Ground2,430,7
15,2021,Sunday,August,Ground2,375,7
16,2021,Saturday,August,Ground2,405,7
17,2021,Friday,August,Ground2,185,4
18,2021,Saturday,August,Ground2,595,9
19,2021,Saturday,August,Ground2,485,8
20,2021,Monday,August,Ground2,195,4
21,2021,Monday,August,Ground2,495,8
22,2021,Monday,August,Ground2,45,2
23,2021,Wednesday,August,Ground2,205,4
24,2021,Wednesday,August,Ground2,395,8
25,2021,Monday,August,Ground2,50,2
26,2021,Saturday,August,Ground2,345,7
27,2021,Tuesday,August,Ground2,115,3
28,2021,Monday,August,Ground2,100,3
29,2021,Wednesday,August,Ground2,180,3
30,2021,Friday,August,Ground2,120,3
1,2021,Tuesday,September,Ground2,145,3
2,2021,Friday,September,Ground2,365,6
3,2021,Tuesday,September,Ground2,210,4
4,2021,Saturday,September,Ground2,465,8
5,2021,Monday,September,Ground2,225,4
6,2021,Friday,September,Ground2,140,3
7,2021,Monday,September,Ground2,350,6
8,2021,Saturday,September,Ground2,305,6
9,2021,Thursday,September,Ground2,400,7
10,2021,Friday,September,Ground2,150,3
11,2021,Tuesday,September,Ground2,215,5
12,2021,Sunday,September,Ground2,590,9
13,2021,Sunday,September,Ground2,535,9
14,2021,Monday,September,Ground2,90,2
15,2021,Tuesday,September,Ground2,50,2
16,2021,Wednesday,September,Ground2,0,1
17,2021,Thursday,September,Ground2,225,5
18,2021,Wednesday,September,Ground2,295,6
19,2021,Friday,September,Ground2,150,4
20,2021,Friday,September,Ground2,270,5
21,2021,Monday,September,Ground2,190,3
22,2021,Wednesday,September,Ground2,50,2
23,2021,Wednesday,September,Ground2,280,5
24,2021,Saturday,September,Ground2,350,7
25,2021,Thursday,September,Ground2,105,3
26,2021,Thursday,September,Ground2,90,2
27,2021,Sunday,September,Ground2,190,3
28,2021,Monday,September,Ground2,300,6
29,2021,Saturday,September,Ground2,815,12
30,2021,Tuesday,September,Ground2,45,2
1,2021,Wednesday,October,Ground2,805,13
2,2021,Thursday,October,Ground2,795,13
3,2021,Tuesday,October,Ground2,515,8
4,2021,Monday,October,Ground2,455,9
5,2021,Saturday,October,Ground2,780,12
6,2021,Thursday,October,Ground2,735,12
7,2021,Monday,October,Ground2,545,9
8,2021,Tuesday,October,Ground2,910,16
9,2021,Wednesday,October,Ground2,775,13
10,2021,Tuesday,October,Ground2,820,14
11,2021,Thursday,October,Ground2,765,11
12,2021,Tuesday,October,Ground2,470,8
13,2021,Monday,October,Ground2,475,8
14,2021,Monday,October,Ground2,585,10
15,2021,Wednesday,October,Ground2,880,13
16,2021,Thursday,October,Ground2,665,11
17,2021,Wednesday,October,Ground2,415,6
18,2021,Sunday,October,Ground2,590,10
19,2021,Thursday,October,Ground2,670,9
20,2021,Sunday,October,Ground2,975,16
21,2021,Monday,October,Ground2,585,10
22,2021,Wednesday,October,Ground2,710,13
23,2021,Thursday,October,Ground2,565,8
24,2021,Monday,October,Ground2,590,11
25,2021,Saturday,October,Ground2,515,10
26,2021,Thursday,October,Ground2,425,7
27,2021,Tuesday,October,Ground2,465,8
28,2021,Monday,October,Ground2,540,8
29,2021,Monday,October,Ground2,855,14
30,2021,Saturday,October,Ground2,935,14
1,2021,Thursday,November,Ground2,550,10
2,2021,Friday,November,Ground2,865,12
3,2021,Saturday,November,Ground2,920,13
4,2021,Sunday,November,Ground2,480,8
5,2021,Monday,November,Ground2,745,12
6,2021,Thursday,November,Ground2,710,12
7,2021,Monday,November,Ground2,1105,16
8,2021,Tuesday,November,Ground2,305,6
9,2021,Thursday,November,Ground2,585,9
10,2021,Thursday,November,Ground2,760,11
11,2021,Saturday,November,Ground2,1210,18
12,2021,Tuesday,November,Ground2,1025,15
13,2021,Monday,November,Ground2,765,11
14,2021,Monday,November,Ground2,465,7
15,2021,Sunday,November,Ground2,800,14
16,2021,Saturday,November,Ground2,945,15
17,2021,Monday,November,Ground2,495,8
18,2021,Monday,November,Ground2,890,15
19,2021,Monday,November,Ground2,985,15
20,2021,Monday,November,Ground2,1085,16
21,2021,Monday,November,Ground2,390,7
22,2021,Sunday,November,Ground2,1270,20
23,2021,Thursday,November,Ground2,915,14
24,2021,Friday,November,Ground2,645,9
25,2021,Friday,November,Ground2,475,7
26,2021,Wednesday,November,Ground2,280,6
27,2021,Wednesday,November,Ground2,455,9
28,2021,Monday,November,Ground2,740,12
29,2021,Friday,November,Ground2,665,11
30,2021,Sunday,November,Ground2,590,9
1,2021,Friday,December,Ground2,660,10
2,2021,Friday,December,Ground2,610,11
3,2021,Wednesday,December,Ground2,855,14
4,2021,Thursday,December,Ground2,600,9
5,2021,Saturday,December,Ground2,975,15
6,2021,Monday,December,Ground2,785,13
7,2021,Monday,December,Ground2,665,10
8,2021,Wednesday,December,Ground2,410,7
9,2021,Saturday,December,Ground2,475,8
10,2021,Monday,December,Ground2,470,8
11,2021,Monday,December,Ground2,560,10
12,2021,Thursday,December,Ground2,625,11
13,2021,Friday,December,Ground2,520,10
14,2021,Monday,December,Ground2,900,14
15,2021,Sunday,December,Ground2,790,12
16,2021,Tuesday,December,Ground2,670,12
17,2021,Saturday,December,Ground2,775,11
18,2021,Saturday,December,Ground2,745,11
19,2021,Tuesday,December,Ground2,530,8
20,2021,Monday,December,Ground2,460,8
21,2021,Monday,December,Ground2,925,14
22,2021,Sunday,December,Ground2,1010,14
23,2021,Saturday,December,Ground2,805,12
24,2021,Saturday,December,Ground2,690,13
25,2021,Sunday,December,Ground2,860,14
26,2021,Wednesday,December,Ground2,645,10
27,2021,Saturday,December,Ground2,1145,17
28,2021,Monday,December,Ground2,830,13
29,2021,Saturday,December,Ground2,895,16
30,2021,Wednesday,December,Ground2,655,10
1,2021,Monday,January,Ground3,590,9
2,2021,Wednesday,January,Ground3,1015,14
3,2021,Friday,January,Ground3,620,11
4,2021,Saturday,January,Ground3,955,15
5,2021,Monday,January,Ground3,615,11
6,2021,Friday,January,Ground3,825,12
7,2021,Monday,January,Ground3,505,9
8,2021,Tuesday,January,Ground3,730,12
9,2021,Tuesday,January,Ground3,630,11
10,2021,Wednesday,January,Ground3,840,14
11,2021,Thursday,January,Ground3,755,13
12,2021,Friday,January,Ground3,560,9
13,2021,Sunday,January,Ground3,595,10
14,2021,Monday,January,Ground3,305,6
15,2021,Saturday,January,Ground3,835,12
16,2021,Tuesday,January,Ground3,715,11
17,2021,Wednesday,January,Ground3,530,9
18,2021,Friday,January,Ground3,725,11
19,2021,Tuesday,January,Ground3,935,14
20,2021,Tuesday,January,Ground3,350,6
21,2021,Monday,January,Ground3,360,7
22,2021,Sunday,January,Ground3,785,12
23,2021,Tuesday,January,Ground3,750,11
24,2021,Wednesday,January,Ground3,555,9
25,2021,Friday,January,Ground3,1200,16
26,2021,Saturday,January,Ground3,810,13
27,2021,Wednesday,January,Ground3,540,9
28,2021,Monday,January,Ground3,775,12
29,2021,Friday,January,Ground3,915,14
30,2021,Saturday,January,Ground3,630,11
1,2021,Tuesday,February,Ground3,1220,19
2,2021,Tuesday,February,Ground3,1180,18
3,2021,Wednesday,February,Ground3,1340,20
4,2021,Sunday,February,Ground3,1215,18
5,2021,Tuesday,February,Ground3,955,15
6,2021,Monday,February,Ground3,1290,21
7,2021,Monday,February,Ground3,1120,18
8,2021,Thursday,February,Ground3,1075,15
9,2021,Monday,February,Ground3,1190,18
10,2021,Wednesday,February,Ground3,770,14
11,2021,Thursday,February,Ground3,1150,15
12,2021,Monday,February,Ground3,900,15
13,2021,Monday,February,Ground3,1010,16
14,2021,Monday,February,Ground3,1175,18
15,2021,Thursday,February,Ground3,925,16
16,2021,Wednesday,February,Ground3,1180,20
17,2021,Tuesday,February,Ground3,1515,21
18,2021,Thursday,February,Ground3,1135,19
19,2021,Sunday,February,Ground3,1200,18
20,2021,Friday,February,Ground3,905,14
21,2021,Monday,February,Ground3,995,16
22,2021,Tuesday,February,Ground3,1365,19
23,2021,Tuesday,February,Ground3,1065,16
24,2021,Thursday,February,Ground3,925,16
25,2021,Friday,February,Ground3,895,14
26,2021,Wednesday,February,Ground3,1300,18
27,2021,Friday,February,Ground3,1320,18
28,2021,Monday,February,Ground3,1100,17
29,2021,Wednesday,February,Ground3,1245,18
30,2021,Sunday,February,Ground3,1035,17
1,2021,Wednesday,March,Ground3,920,15
2,2021,Monday,March,Ground3,1125,17
3,2021,Sunday,March,Ground3,1305,21
4,2021,Thursday,March,Ground3,1010,17
5,2021,Thursday,March,Ground3,950,15
6,2021,Monday,March,Ground3,1030,17
7,2021,Monday,March,Ground3,1015,16
8,2021,Tuesday,March,Ground3,1220,17
9,2021,Friday,March,Ground3,1100,17
10,2021,Sunday,March,Ground3,1455,22
11,2021,Monday,March,Ground3,1410,21
12,2021,Wednesday,March,Ground3,1090,16
13,2021,Sunday,March,Ground3,1380,20
14,2021,Monday,March,Ground3,1095,17
15,2021,Wednesday,March,Ground3,1145,19
16,2021,Tuesday,March,Ground3,1140,16
17,2021,Thursday,March,Ground3,1390,21
18,2021,Thursday,March,Ground3,1295,18
19,2021,Tuesday,March,Ground3,1065,18
20,2021,Friday,March,Ground3,1275,17
21,2021,Monday,March,Ground3,790,14
22,2021,Sunday,March,Ground3,1505,22
23,2021,Monday,March,Ground3,1115,18
24,2021,Wednesday,March,Ground3,945,16
25,2021,Friday,March,Ground3,1370,19
26,2021,Sunday,March,Ground3,1225,19
27,2021,Thursday,March,Ground3,825,14
28,2021,Monday,March,Ground3,1365,20
29,2021,Saturday,March,Ground3,1250,20
30,2021,Thursday,March,Ground3,1215,18
1,2021,Thursday,April,Ground3,1200,19
2,2021,Tuesday,April,Ground3,1915,29
3,2021,Monday,April,Ground3,1990,29
4,2021,Monday,April,Ground3,1915,28
5,2021,Wednesday,April,Ground3,1455,20
6,2021,Wednesday,April,Ground3,1310,21
7,2021,Monday,April,Ground3,1615,25
8,2021,Thursday,April,Ground3,1360,22
9,2021,Monday,April,Ground3,1980,29
10,2021,Monday,April,Ground3,1885,26
11,2021,Wednesday,April,Ground3,1945,30
12,2021,Saturday,April,Ground3,1920,30
13,2021,Sunday,April,Ground3,2070,30
14,2021,Monday,April,Ground3,2025,29
15,2021,Monday,April,Ground3,1345,21
16,2021,Saturday,April,Ground3,2285,34
17,2021,Tuesday,April,Ground3,1840,29
18,2021,Monday,April,Ground3,2280,32
19,2021,Tuesday,April,Ground3,1820,28
20,2021,Tuesday,April,Ground3,1480,24
21,2021,Monday,April,Ground3,1965,30
22,2021,Tuesday,April,Ground3,1365,19
23,2021,Tuesday,April,Ground3,1450,21
24,2021,Friday,April,Ground3,1725,30
25,2021,Friday,April,Ground3,1640,24
26,2021,Thursday,April,Ground3,1745,28
27,2021,Tuesday,April,Ground3,1615,26
28,2021,Monday,April,Ground3,1700,26
29,2021,Friday,April,Ground3,1815,28
30,2021,Saturday,April,Ground3,1900,28
1,2021,Friday,May,Ground3,1395,21
2,2021,Saturday,May,Ground3,1950,33
3,2021,Saturday,May,Ground3,2225,32
4,2021,Saturday,May,Ground3,1825,30
5,2021,Saturday,May,Ground3,1725,24
6,2021,Saturday,May,Ground3,1345,21
7,2021,Monday,May,Ground3,1780,27
8,2021,Saturday,May,Ground3,1850,28
9,2021,Saturday,May,Ground3,2075,31
10,2021,Sunday,May,Ground3,1620,26
11,2021,Wednesday,May,Ground3,1345,19
12,2021,Sunday,May,Ground3,1620,24
13,2021,Saturday,May,Ground3,1510,24
14,2021,Monday,May,Ground3,1395,21
15,2021,Sunday,May,Ground3,1885,28
16,2021,Saturday,May,Ground3,1955,28
17,2021,Friday,May,Ground3,1570,24
18,2021,Tuesday,May,Ground3,1765,28
19,2021,Wednesday,May,Ground3,1850,27
20,2021,Wednesday,May,Ground3,2020,31
21,2021,Monday,May,Ground3,1475,21
22,2021,Sunday,May,Ground3,1575,24
23,2021,Friday,May,Ground3,1790,27
24,2021,Tuesday,May,Ground3,1625,25
25,2021,Saturday,May,Ground3,1550,23
26,2021,Saturday,May,Ground3,1925,30
27,2021,Sunday,May,Ground3,2105,33
28,2021,Monday,May,Ground3,2160,31
29,2021,Wednesday,May,Ground3,1400,22
30,2021,Monday,May,Ground3,1845,28
1,2021,Saturday,June,Ground3,1850,26
2,2021,Tuesday,June,Ground3,1925,29
3,2021,Monday,June,Ground3,1805,28
4,2021,Thursday,June,Ground3,1645,23
5,2021,Saturday,June,Ground3,1730,27
6,2021,Wednesday,June,Ground3,1505,23
7,2021,Monday,June,Ground3,1760,27
8,2021,Saturday,June,Ground3,2130,33
9,2021,Tuesday,June,Ground3,1935,31
10,2021,Sunday,June,Ground3,1455,23
11,2021,Friday,June,Ground3,1755,28
12,2021,Wednesday,June,Ground3,2110,30
13,2021,Sunday,June,Ground3,1625,27
14,2021,Monday,June,Ground3,1565,24
15,2021,Wednesday,June,Ground3,1140,19
16,2021,Tuesday,June,Ground3,1350,20
17,2021,Tuesday,June,Ground3,1990,28
18,2021,Thursday,June,Ground3,1185,19
19,2021,Sunday,June,Ground3,1720,25
20,2021,Friday,June,Ground3,1315,18
21,2021,Monday,June,Ground3,1695,27
22,2021,Saturday,June,Ground3,1820,27
23,2021,Thursday,June,Ground3,1620,26
24,2021,Saturday,June,Ground3,1815,28
25,2021,Thursday,June,Ground3,1640,25
26,2021,Tuesday,June,Ground3,1730,28
27,2021,Tuesday,June,Ground3,1800,26
28,2021,Monday,June,Ground3,1760,28
29,2021,Sunday,June,Ground3,1915,29
30,2021,Monday,June,Ground3,1700,26
1,2021,Sunday,July,Ground3,1715,25
2,2021,Sunday,July,Ground3,1665,26
3,2021,Saturday,July,Ground3,1545,27
4,2021,Sunday,July,Ground3,1770,29
5,2021,Monday,July,Ground3,1610,25
6,2021,Friday,July,Ground3,1520,25
7,2021,Monday,July,Ground3,1460,22
8,2021,Monday,July,Ground3,2065,29
9,2021,Monday,July,Ground3,2125,31
10,2021,Sunday,July,Ground3,1540,23
11,2021,Friday,July,Ground3,1235,20
12,2021,Friday,July,Ground3,2115,32
13,2021,Friday,July,Ground3,1860,31
14,2021,Monday,July,Ground3,1610,25
15,2021,Thursday,July,Ground3,1670,26
16,2021,Tuesday,July,Ground3,2065,31
17,2021,Sunday,July,Ground3,1530,23
18,2021,Friday,July,Ground3,1515,21
19,2021,Wednesday,July,Ground3,1530,22
20,2021,Monday,July,Ground3,1695,24
21,2021,Monday,July,Ground3,1535,24
22,2021,Wednesday,July,Ground3,1870,26
23,2021,Tuesday,July,Ground3,1755,27
24,2021,Tuesday,July,Ground3,1970,30
25,2021,Friday,July,Ground3,1670,27
26,2021,Friday,July,Ground3,1435,22
27,2021,Monday,July,Ground3,1465,20
28,2021,Monday,July,Ground3,1645,25
29,2021,Thursday,July,Ground3,1845,30
30,2021,Wednesday,July,Ground3,1840,28
1,2021,Monday,August,Ground3,425,8
2,2021,Monday,August,Ground3,250,5
3,2021,Saturday,August,Ground3,435,7
4,2021,Thursday,August,Ground3,45,2
5,2021,Saturday,August,Ground3,100,3
6,2021,Saturday,August,Ground3,360,6
7,2021,Monday,August,Ground3,245,4
8,2021,Thursday,August,Ground3,320,6
9,2021,Thursday,August,Ground3,260,4
10,2021,Wednesday,August,Ground3,105,3
11,2021,Tuesday,August,Ground3,0,1
12,2021,Thursday,August,Ground3,100,2
13,2021,Sunday,August,Ground3,200,3
14,2021,Monday,August,Ground3,470,7
15,2021,Sunday,August,Ground3,730,11
16,2021,Sunday,August,Ground3,475,8
17,2021,Monday,August,Ground3,465,7
18,2021,Thursday,August,Ground3,45,2
19,2021,Saturday,August,Ground3,290,5
20,2021,Thursday,August,Ground3,255,6
21,2021,Monday,August,Ground3,145,3
22,2021,Wednesday,August,Ground3,385,7
23,2021,Saturday,August,Ground3,345,7
24,2021,Friday,August,Ground3,215,4
25,2021,Saturday,August,Ground3,380,6
26,2021,Friday,August,Ground3,150,3
27,2021,Saturday,August,Ground3,440,6
28,2021,Monday,August,Ground3,430,7
29,2021,Sunday,August,Ground3,0,1
30,2021,Saturday,August,Ground3,265,5
1,2021,Tuesday,September,Ground3,105,3
2,2021,Friday,September,Ground3,265,6
3,2021,Tuesday,September,Ground3,0,1
4,2021,Sunday,September,Ground3,720,10
5,2021,Thursday,September,Ground3,300,4
6,2021,Friday,September,Ground3,325,6
7,2021,Monday,September,Ground3,0,1
8,2021,Saturday,September,Ground3,700,11
9,2021,Sunday,September,Ground3,545,9
10,2021,Thursday,September,Ground3,265,6
11,2021,Sunday,September,Ground3,155,4
12,2021,Tuesday,September,Ground3,425,7
13,2021,Tuesday,September,Ground3,120,3
14,2021,Monday,September,Ground3,245,5
15,2021,Friday,September,Ground3,290,5
16,2021,Tuesday,September,Ground3,0,0
17,2021,Saturday,September,Ground3,590,11
18,2021,Saturday,September,Ground3,70,2
19,2021,Saturday,September,Ground3,300,5
20,2021,Thursday,September,Ground3,45,2
21,2021,Monday,September,Ground3,160,3
22,2021,Wednesday,September,Ground3,155,4
23,2021,Sunday,September,Ground3,525,9
24,2021,Thursday,September,Ground3,300,6
25,2021,Sunday,September,Ground3,595,11
26,2021,Tuesday,September,Ground3,355,6
27,2021,Wednesday,September,Ground3,70,2
28,2021,Monday,September,Ground3,50,2
29,2021,Tuesday,September,Ground3,120,3
30,2021,Friday,September,Ground3,265,5
1,2021,Wednesday,October,Ground3,785,12
2,2021,Tuesday,October,Ground3,960,13
3,2021,Tuesday,October,Ground3,820,14
4,2021,Thursday,October,Ground3,960,14
5,2021,Wednesday,October,Ground3,705,11
6,2021,Friday,October,Ground3,460,7
7,2021,Monday,October,Ground3,635,11
8,2021,Thursday,October,Ground3,1000,15
9,2021,Monday,October,Ground3,800,14
10,2021,Friday,October,Ground3,925,16
11,2021,Friday,October,Ground3,840,13
